iid,id,wave,pid,age,amb1_1,amb2_1,amb3_1,art,attr1_1,attr2_1,attr3_1,career_c,clubbing,concerts,date,dining,exercise,exphappy,field_cd,fun1_1,fun2_1,fun3_1,gaming,gender,go_out,goal,hiking,imprace,imprelig,intel1_1,intel2_1,intel3_1,movies,museums,music,race,reading,shar1_1,shar2_1,shopping,sinc1_1,sinc2_1,sinc3_1,sports,theater,tv,tvsports,yoga,dec,match
412,412,15,386,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,1,1
412,412,15,387,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,1,1
412,412,15,388,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,0,0
412,412,15,389,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,1,0
412,412,15,390,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,0,0
412,412,15,391,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,1,0
412,412,15,392,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,1,0
412,412,15,393,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,0,0
412,412,15,394,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,0,0
412,412,15,395,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,0,0
412,412,15,396,27.0,5.0,5.0,8.0,8.0,75.0,60.0,7.0,7.0,3.0,8.0,5.0,5.0,10.0,4.0,8.0,5.0,10.0,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,5.0,8.0,8.0,2.0,8.0,5.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,6.0,10.0,4.0,0,0
413,413,15,379,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,380,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,381,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,382,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,383,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,384,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,385,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,386,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,387,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,388,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,389,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,1,1
413,413,15,390,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,391,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,392,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,393,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,394,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,395,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
413,413,15,396,26.0,5.0,10.0,6.0,3.0,10.0,25.0,7.0,8.0,4.0,6.0,5.0,7.0,5.0,8.0,8.0,30.0,25.0,7.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0,30.0,20.0,8.0,9.0,5.0,6.0,2.0,6.0,15.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,8.0,7.0,0.0,0,0
414,414,15,379,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,380,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,381,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,1
414,414,15,382,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,1
414,414,15,383,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,384,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,1
414,414,15,385,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,1
414,414,15,386,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,387,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,1
414,414,15,388,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,389,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,390,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,1
414,414,15,391,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,392,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,393,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,1
414,414,15,394,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,395,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,0
414,414,15,396,29.0,1.0,1.0,8.0,0.0,95.0,95.0,7.0,7.0,0.0,0.0,1.0,5.0,9.0,5.0,8.0,1.0,1.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,10.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1,1
415,415,15,379,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,380,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,381,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,382,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,383,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,384,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,385,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,386,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,387,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,388,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,389,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,390,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,1
415,415,15,391,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,392,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,393,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,394,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,395,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
415,415,15,396,31.0,10.0,10.0,8.0,5.0,10.0,20.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,4.0,8.0,10.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,40.0,10.0,10.0,6.0,7.0,7.0,2.0,10.0,10.0,20.0,1.0,20.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,1,0
416,416,16,422,25.0,5.0,10.0,8.0,6.0,15.0,30.0,7.0,3.0,8.0,5.0,4.0,8.0,8.0,3.0,3.0,20.0,30.0,8.0,1.0,0.0,1.0,6.0,6.0,3.0,3.0,30.0,10.0,8.0,7.0,7.0,10.0,3.0,7.0,10.0,10.0,4.0,20.0,10.0,9.0,4.0,5.0,8.0,1.0,3.0,1,1
416,416,16,423,25.0,5.0,10.0,8.0,6.0,15.0,30.0,7.0,3.0,8.0,5.0,4.0,8.0,8.0,3.0,3.0,20.0,30.0,8.0,1.0,0.0,1.0,6.0,6.0,3.0,3.0,30.0,10.0,8.0,7.0,7.0,10.0,3.0,7.0,10.0,10.0,4.0,20.0,10.0,9.0,4.0,5.0,8.0,1.0,3.0,1,1
416,416,16,424,25.0,5.0,10.0,8.0,6.0,15.0,30.0,7.0,3.0,8.0,5.0,4.0,8.0,8.0,3.0,3.0,20.0,30.0,8.0,1.0,0.0,1.0,6.0,6.0,3.0,3.0,30.0,10.0,8.0,7.0,7.0,10.0,3.0,7.0,10.0,10.0,4.0,20.0,10.0,9.0,4.0,5.0,8.0,1.0,3.0,1,1
416,416,16,425,25.0,5.0,10.0,8.0,6.0,15.0,30.0,7.0,3.0,8.0,5.0,4.0,8.0,8.0,3.0,3.0,20.0,30.0,8.0,1.0,0.0,1.0,6.0,6.0,3.0,3.0,30.0,10.0,8.0,7.0,7.0,10.0,3.0,7.0,10.0,10.0,4.0,20.0,10.0,9.0,4.0,5.0,8.0,1.0,3.0,0,0
416,416,16,426,25.0,5.0,10.0,8.0,6.0,15.0,30.0,7.0,3.0,8.0,5.0,4.0,8.0,8.0,3.0,3.0,20.0,30.0,8.0,1.0,0.0,1.0,6.0,6.0,3.0,3.0,30.0,10.0,8.0,7.0,7.0,10.0,3.0,7.0,10.0,10.0,4.0,20.0,10.0,9.0,4.0,5.0,8.0,1.0,3.0,1,1
416,416,16,427,25.0,5.0,10.0,8.0,6.0,15.0,30.0,7.0,3.0,8.0,5.0,4.0,8.0,8.0,3.0,3.0,20.0,30.0,8.0,1.0,0.0,1.0,6.0,6.0,3.0,3.0,30.0,10.0,8.0,7.0,7.0,10.0,3.0,7.0,10.0,10.0,4.0,20.0,10.0,9.0,4.0,5.0,8.0,1.0,3.0,0,0
